1,1026,60,3.03,0
1,1035,84,4.17,0
1,1037,1,2.37,0
1,1128,9,12.89,0
1,1193,3,5.08,0
1,1203,1,0.61,0
1,1204,40,2.35,0
1,1221,3,1.30,0
1,1226,1,0.81,0
1,1312,5,0.17,0
1,1331,8,19.81,0
1,1340,84,6.66,0
1,1346,5,4.78,0
1,1357,86,5.89,0
1,1381,68,2.11,0
1,1383,23,1.60,0
1,1384,20,2.68,0
1,1385,64,8.47,0
1,1386,2,3.96,0
1,1406,70,1.15,0
1,1407,2,1.74,0
1,1416,3,3.88,0
1,1432,10,0.39,0
1,1433,2,2.61,0
1,1434,2,1.21,0
1,1435,44,4.43,0
1,1436,3,2.02,0
1,1437,5,6.12,0
1,1460,5,4.76,0
1,1732,1,1.21,0
1,1733,3,3.99,0
1,1734,13,0.67,0
1,1748,2,2.31,0
1,1749,7,12.42,0
1,1751,616,5.61,0
1,1752,62,3.95,0
1,1801,284,16.39,0
1,1802,1,1.31,0
1,1811,158,6.84,0
1,1825,10,11.87,0
1,1827,4,0.42,0
1,1872,1,2.09,0
1,1881,1034,1.40,0
1,1884,5,3.32,0
1,1885,31,1.91,0
1,1961,1,1.11,0
1,2011,11,0.93,0
1,2012,378,4.58,0
1,2072,60,2.74,0
1,2074,120,3.61,0
1,2084,1,10.91,0
1,2336,1,1.31,0
1,2337,1,1.98,0
1,2338,6,12.14,0
1,2626,1,0.44,0
1,2628,61,3.12,0
1,2629,16,0.32,0
1,2632,2,0.11,0
1,3022,126,8.03,0
1,3023,156,3.68,0
1,3024,64,2.06,0
1,3025,195,10.19,0
1,3026,153,3.09,0
1,5337,63,5.12,0
1,9999,39,9.84,0
1,B601,3,2.96,0
1,G841,323,19.15,0
1,G846,76,6.26,0
