1,2002,19,13.52,0
1,2006,242,9.54,0
1,2017,18,9.85,0
1,6001,232,12.50,0
1,6002,13,4.71,0
1,6003,7,3.49,0
1,6004,30,0.47,0
1,6006,1,0.11,0
1,6007,4,6.29,0
1,6009,5,17.68,0
1,6010,7,0.41,0
1,6011,1,1.32,0
1,6012,38,2.02,0
1,6013,5,0.63,0
1,6014,68,6.59,0
1,6015,25,5.38,0
1,6017,34,2.86,0
1,6018,158,11.73,0
1,6019,13,11.66,0
1,6020,4,6.94,0
1,6021,119,6.37,0
1,6022,1,0.39,0
1,6023,10,0.84,0
1,6024,92,10.79,0
1,6025,62,2.26,0
1,6026,29,2.02,0
1,6031,22,8.35,0
1,6033,1,2.50,0
1,6034,1,0.02,0
1,6035,96,4.63,0
1,6036,2,3.78,0
1,6038,1,2.49,0
1,6056,65,14.21,0
1,6061,1,0.90,0
1,6062,8,0.21,0
1,6063,8,1.32,0
1,6064,1,1.43,0
1,6066,2,3.20,0
1,6067,15,0.22,0
1,6068,1,1.64,0
1,6069,20,3.04,0
1,6201,4,10.28,0
1,6202,45,4.07,0
1,6203,1,0.45,0
1,6205,126,6.57,0
1,6206,4,6.10,0
1,6208,30,0.97,0
1,6209,18,0.70,0
1,6210,34,0.50,0
1,6211,113,6.53,0
1,6213,1,0.94,0
1,6214,2,6.48,0
1,6215,42,2.37,0
1,6216,40,2.03,0
1,6217,2,1.84,0
1,6218,8,0.20,0
1,6219,63,1.87,0
1,6220,13,0.62,0
1,6221,1,0.35,0
1,6222,6,8.10,0
1,6223,4,2.49,0
1,6224,2,2.02,0
1,6225,21,1.62,0
1,6226,4,5.97,0
1,6227,3,3.92,0
1,6228,2,1.32,0
1,6229,9,4.02,0
1,6241,89,3.48,0
1,6242,105,3.48,0
1,6243,2,1.72,0
1,6244,4,2.15,0
1,6245,6,6.49,0
1,6246,3,0.48,0
1,6247,5,0.79,0
1,6248,3,5.06,0
1,6249,1,0.88,0
1,6250,1,0.76,0
1,6254,1,1.05,0
1,6255,51,4.29,0
1,6296,1,0.71,0
1,6297,4,9.84,0
1,6298,1,1.04,0
1,6299,2,1.39,0
1,6300,1,0.48,0
1,6581,1,0.85,0
1,6582,10,8.64,0
1,6591,60,3.33,0
1,6592,3,5.77,0
1,6593,2,5.07,0
1,6594,51,0.82,0
1,6595,4,3.29,0
1,6596,1,0.69,0
1,6598,4,6.46,0
1,6599,33,1.34,0
1,6600,93,5.85,0
