1,0041,1,0.60,0
1,0071,3,1.30,0
1,0080,4,0.22,0
1,0081,1,0.64,0
1,0082,6,4.32,0
1,0083,134,5.69,0
1,0084,1,0.89,0
1,0096,5,4.55,0
1,0097,2,1.72,0
1,0098,31,2.24,0
1,0101,67,11.94,0
1,0102,10,2.89,0
1,0103,1,0.86,0
1,0104,2,1.25,0
1,0127,55,6.58,0
1,0128,45,4.00,0
1,0130,7,4.55,0
1,0131,2,2.21,0
1,0132,3,3.60,0
1,0133,2,3.32,0
1,0134,2,1.86,0
1,0135,4,0.34,0
1,0151,20,2.08,0
1,0152,1,1.78,0
1,1031,1,3.04,0
1,1032,2,2.41,0
1,1033,23,1.65,0
1,1132,67,4.80,0
1,1133,3,1.99,0
1,1134,1,1.02,0
1,1135,4,1.09,0
1,1136,32,3.27,0
1,1138,4,2.46,0
1,1139,2,1.72,0
1,1140,5,5.36,0
1,1141,50,2.03,0
1,1142,12,10.02,0
1,1143,1,1.16,0
1,1421,8,3.87,0
1,1422,24,3.20,0
1,1557,6,2.39,0
1,1558,1,1.74,0
1,1559,9,11.32,0
1,1560,10,1.16,0
1,1561,1,3.16,0
1,1562,4,8.44,0
1,1564,1,2.72,0
1,1578,51,6.53,0
1,1580,17,1.19,0
1,1582,5,8.58,0
1,1583,72,3.64,0
1,1584,1,1.12,0
1,1585,2,2.00,0
1,1593,43,2.37,0
1,1594,45,2.09,0
1,1598,2,2.63,0
1,1599,1,0.74,0
1,1791,3,5.16,0
1,1793,202,4.38,0
1,1794,10,12.97,0
1,1795,8,3.44,0
1,1796,1,0.43,0
1,1801,1,1.10,0
1,1802,1,1.48,0
1,1803,9,13.50,0
1,1804,16,2.93,0
1,1805,1,0.90,0
1,1836,3,5.10,0
1,1851,3,5.55,0
1,1881,9,0.46,0
1,1882,2,2.66,0
1,1883,64,5.55,0
1,1884,61,2.68,0
1,1885,1,0.51,0
1,1886,2,2.33,0
1,1887,13,0.64,0
1,1888,3,7.10,0
1,1912,22,8.47,0
1,1913,21,0.86,0
