1,0141,1,7.87,0
1,0142,97,8.63,0
1,0143,2,1.87,0
1,0145,1,0.43,0
1,0146,16,1.38,0
1,0147,1,0.48,0
1,0148,4,4.12,0
1,1001,1,1.05,0
1,1002,69,4.42,0
1,1081,9,0.39,0
1,1082,24,0.68,0
1,1551,47,3.13,0
1,1560,2,3.42,0
1,1561,50,2.96,0
1,1562,2,3.83,0
1,1563,1,1.34,0
1,1564,3,5.01,0
1,1565,4,11.19,0
1,1566,1,0.71,0
1,1567,6,1.44,0
1,1568,4,0.49,0
1,1569,22,3.26,0
1,1570,1,0.74,0
1,1571,7,3.91,0
1,1572,92,10.59,0
1,1573,1,0.33,0
1,1574,1,0.45,0
1,1851,6,3.61,0
1,1852,6,2.13,0
1,1853,1,0.11,0
1,1854,1,1.48,0
1,1855,2,2.64,0
1,1856,4,2.03,0
1,1857,40,4.21,0
1,1858,10,1.57,0
1,1861,6,0.29,0
1,1862,195,6.57,0
1,1864,8,0.86,0
1,1865,27,3.13,0
1,1866,7,0.57,0
1,1867,14,7.19,0
1,1868,9,0.53,0
1,1869,7,0.30,0
1,1870,2,0.17,0
1,1871,68,5.03,0
1,1872,4,4.16,0
1,1873,5,3.57,0
1,1874,6,0.15,0
1,1876,42,15.80,0
1,1877,87,10.17,0
1,1878,4,2.92,0
1,1879,7,4.60,0
1,1881,25,1.93,0
1,1884,5,7.21,0
1,1885,9,0.72,0
1,1886,1,0.13,0
1,1888,3,5.26,0
1,1901,3,2.38,0
1,1910,31,22.63,0
1,4801,9,13.46,0
1,4802,5,0.50,0
1,4805,2,0.92,0
1,4806,14,0.20,0
1,4807,3,3.75,0
1,4808,8,0.70,0
1,4809,1,0.93,0
1,4810,4,5.49,0
1,4811,15,1.18,0
1,4814,1,10.52,0
1,4815,5,0.41,0
1,7501,1,0.89,0
1,7502,6,0.21,0
1,7503,1,0.25,0
1,7504,27,1.11,0
