1,0037,2,0.74,0
1,0545,10,15.65,0
1,0552,313,9.83,0
1,0554,79,3.01,0
1,0856,1,1.28,0
1,0859,3,0.02,0
1,0902,132,11.48,0
1,0912,5,7.48,0
1,1174,280,30.25,0
1,1181,2,5.35,0
1,1182,1,2.19,0
1,1223,10,0.98,0
1,1227,53,2.05,0
1,1228,295,6.77,0
1,1232,2,0.11,0
1,2176,1,2.47,0
1,2184,1,0.76,0
1,2306,1,0.53,0
1,2396,1,1.11,0
1,2491,126,6.44,0
1,2494,9,0.31,0
1,3145,4,0.40,0
1,3215,71,4.06,0
1,3314,528,7.81,0
1,3315,485,10.32,0
1,3323,1,0.67,0
1,3358,12,1.86,0
1,3360,16,1.02,0
1,3361,3,4.36,0
1,3373,22,1.31,0
1,3391,6,10.66,0
1,3424,224,11.71,0
1,3426,252,14.84,0
1,3427,8,13.49,0
1,3432,93,5.50,0
1,3445,11,0.98,0
1,4095,53,1.75,0
1,4098,10,0.46,0
1,4706,46,3.30,0
1,4707,179,16.81,0
1,4708,2,9.33,0
1,4709,2,4.78,0
1,4710,14,23.67,0
1,4711,2,3.18,0
1,4712,60,4.80,0
1,4713,2,3.25,0
1,4714,7,7.97,0
1,4715,1,0.31,0
1,5231,7,9.63,0
1,5603,35,3.43,0
1,5605,10,6.56,0
1,5607,1,1.20,0
1,5624,1,1.64,0
1,5625,11,0.94,0
1,5626,12,21.53,0
1,5627,153,13.86,0
1,5628,50,2.64,0
1,5644,43,1.11,0
1,6119,940,18.67,0
1,6127,69,9.70,0
1,6128,24,0.88,0
1,6130,2,0.17,0
1,6236,3,7.51,0
1,6241,1,1.63,0
1,6248,3,5.33,0
1,6707,72,6.01,0
1,6957,5,0.16,0
1,7042,9,11.70,0
1,7043,1,0.68,0
1,7044,72,3.41,0
1,7061,45,13.00,0
1,7062,6,8.21,0
1,7064,18,0.35,0
1,7076,136,6.91,0
1,7110,3,3.84,0
1,7112,51,1.15,0
1,7181,52,2.43,0
1,7185,64,4.56,0
1,7186,21,1.41,0
1,7189,1,0.28,0
1,7217,31,1.31,0
1,7251,10,0.88,0
1,7346,48,5.96,0
1,7347,9,0.67,0
1,7350,55,4.17,0
1,7352,26,0.67,0
1,7353,5,0.10,0
1,7355,13,0.92,0
1,7362,19,2.97,0
1,7371,4,3.82,0
1,7433,25,1.84,0
1,7476,87,4.00,0
1,7479,78,2.25,0
1,7482,11,1.21,0
1,7506,75,3.52,0
1,7526,69,6.75,0
1,7601,16,3.13,0
1,7602,19,2.21,0
1,7604,8,0.30,0
1,7608,6,5.39,0
1,7636,2,1.89,0
1,7637,14,0.73,0
1,7707,174,8.01,0
1,7708,3,4.84,0
1,7798,4,0.23,0
1,7800,117,7.48,0
1,7828,9,3.40,0
1,7850,223,8.83,0
1,8028,38,3.62,0
1,8029,10,0.44,0
1,8121,10,0.32,0
1,8267,5,0.24,0
1,8269,20,0.68,0
1,8935,7,0.18,0
