1,2427,6,3.78,0
1,2428,373,25.69,0
1,2430,9,5.91,0
1,2437,11,6.75,0
1,2442,18,13.01,0
1,2443,10,9.98,0
1,2445,5,2.79,0
1,2446,17,0.59,0
1,2447,10,2.58,0
1,2448,19,11.13,0
1,2449,17,1.49,0
1,2450,7,0.57,0
1,2451,28,2.08,0
1,2452,4,7.77,0
1,2454,5,5.37,0
1,2686,14,0.31,0
1,2687,1,0.80,0
1,2692,49,3.11,0
1,2693,5,0.78,0
1,2694,16,2.28,0
1,2801,2,1.30,0
1,2803,3,0.18,0
1,2804,1,1.43,0
1,2805,1,0.25,0
1,4062,11,7.20,0
1,4063,4,9.17,0
1,4064,2,0.97,0
1,4065,1,0.68,0
1,4066,4,2.42,0
1,4067,3,1.23,0
1,4068,8,4.61,0
1,4069,10,2.85,0
1,4071,9,4.67,0
1,4072,8,17.67,0
1,4073,13,0.53,0
1,4074,13,1.72,0
1,4075,1,1.48,0
1,4076,21,5.74,0
1,4077,7,1.91,0
1,4078,33,16.99,0
1,4079,183,23.67,0
1,4080,58,8.24,0
1,4091,3,6.63,0
1,4092,34,4.14,0
1,4101,33,2.15,0
1,4102,89,4.26,0
1,4103,2,0.07,0
1,4104,14,9.13,0
1,4105,3,1.93,0
1,4106,7,3.11,0
1,4107,6,0.25,0
1,4108,8,0.44,0
1,4109,22,2.90,0
1,4110,2,3.26,0
1,4111,12,6.93,0
1,4112,11,0.36,0
1,4113,4,2.29,0
1,4114,13,23.47,0
1,4115,1,0.16,0
1,4116,2,0.80,0
1,4117,2,0.96,0
1,4118,2,0.90,0
1,4119,8,4.58,0
1,4126,37,2.54,0
1,4127,1,1.21,0
1,4128,105,5.80,0
1,4133,15,0.42,0
1,4134,22,1.11,0
1,4138,1,1.03,0
1,4141,4,3.24,0
1,4142,3,1.34,0
1,4143,2,2.79,0
1,4144,1,0.37,0
1,4145,3,0.72,0
1,4147,20,0.46,0
1,4149,101,4.52,0
1,4150,2,2.71,0
1,4151,57,3.76,0
1,4161,40,7.94,0
1,4163,25,0.16,0
1,4166,10,9.73,0
1,4167,2,2.94,0
1,4181,20,1.27,0
1,4182,1,0.31,0
1,4183,1,0.62,0
1,4190,18,0.66,0
1,4195,1,0.57,0
1,4196,2,1.75,0
1,4201,3,2.32,0
1,4218,159,19.40,0
1,4238,84,5.05,0
1,4241,13,9.70,0
1,4242,3,1.29,0
1,4246,3,1.90,0
1,4247,8,6.32,0
1,4248,1,1.20,0
1,4250,8,5.90,0
1,4254,11,2.77,0
1,4271,69,4.74,0
1,4272,17,1.90,0
1,4273,72,5.39,0
1,4274,1,1.47,0
1,4275,66,1.24,0
1,4299,170,10.07,0
1,4301,20,11.15,0
1,4341,31,2.25,0
1,4342,3,1.62,0
1,4343,120,8.04,0
1,4360,35,4.45,0
1,4366,4,0.34,0
1,4376,232,12.55,0
1,4398,1,1.32,0
1,4411,60,1.09,0
1,4412,4,0.32,0
1,4413,22,0.24,0
1,4415,51,1.51,0
1,4416,168,5.03,0
1,4417,4,5.57,0
1,4418,72,5.09,0
1,4419,65,5.27,0
1,4420,12,0.60,0
1,4427,12,12.52,0
1,4428,12,6.76,0
1,4429,1,0.61,0
1,4430,2,2.84,0
1,4446,1,1.78,0
1,4447,1,1.42,0
1,4448,11,15.21,0
1,4461,4,4.36,0
1,4462,60,8.09,0
1,4464,2,2.17,0
1,4465,1,2.21,0
1,4466,13,3.56,0
1,4468,58,8.69,0
1,4476,5,2.48,0
1,4496,15,1.25,0
1,4498,45,2.94,0
1,4506,9,5.05,0
1,4507,4,13.84,0
1,4511,5,0.48,0
1,4512,2,2.84,0
1,4513,1,0.39,0
1,4521,97,11.53,0
1,4522,3,8.07,0
1,4531,84,6.94,0
1,4532,21,1.49,0
1,4533,119,5.08,0
1,4534,6,7.15,0
1,4535,14,0.83,0
1,4536,4,2.15,0
1,4537,2,0.78,0
1,4541,511,28.42,0
1,4542,9,7.87,0
1,4543,2,1.22,0
1,4544,4,2.32,0
1,4546,108,1.69,0
1,4547,40,6.02,0
1,4548,3,1.44,0
1,4549,6,2.32,0
1,4550,2,1.03,0
1,4551,5,3.01,0
1,4552,6,6.52,0
1,4554,5,2.17,0
1,4555,7,8.58,0
1,4556,4,6.51,0
1,4559,2,0.07,0
1,4560,4,2.63,0
1,4561,5,3.42,0
1,4562,1,0.69,0
1,4563,3,1.92,0
1,4564,1,0.57,0
1,4565,4,1.97,0
1,4580,5,1.19,0
1,4591,17,1.18,0
1,4592,204,3.33,0
1,4593,71,1.36,0
1,4595,27,1.27,0
1,4596,7,0.74,0
1,4602,21,4.19,0
1,4604,5,5.61,0
1,4641,125,8.29,0
1,4643,4,2.17,0
1,4671,4,3.54,0
1,4672,1,0.68,0
1,4673,1,0.88,0
1,4674,1,0.10,0
1,4680,2,3.57,0
1,4686,2,0.61,0
1,4687,1,1.18,0
1,4688,2,0.60,0
1,4689,23,0.75,0
1,4690,8,0.87,0
1,4691,13,5.32,0
1,4692,2,0.77,0
